Time,Voltage
28.8369,0.0277833
28.8379,-0.0254253
28.8389,-0.0883083
28.8398,-0.0949658
28.8408,0.00909725
28.8418,0.0639962
28.8428,0.00906213
28.8438,0.0238427
28.8447,0.0807812
28.8457,0.0436979
28.8467,-0.0131004
28.8477,-0.0365405
28.8486,-0.0672774
28.8496,-0.0864744
28.8506,-0.103529
28.8516,-0.122966
28.8525,-0.0679963
28.8535,0.0256175
28.8545,0.0443521
28.8555,0.0186764
28.8564,0.0208203
28.8574,0.0330494
28.8584,0.0370273
28.8594,0.0349167
28.8604,-0.00177138
28.8613,-0.0472475
28.8623,-0.0273709
28.8633,0.0178611
28.8643,0.0235433
28.8652,0.0198675
28.8662,0.0179598
28.8672,0.0136282
28.8682,0.00860067
28.8691,-0.0236546
28.8701,-0.0520861
28.8711,-0.0306919
28.8721,-0.00476763
28.873,-0.0229767
28.874,-0.0444045
28.875,-0.0116666
28.876,0.0456342
28.877,0.0706544
28.8779,0.0529722
28.8789,-0.015551
28.8799,-0.0916198
28.8809,-0.0886476
28.8818,-0.0321632
28.8828,0.0116437
28.8838,0.0359409
28.8848,0.0319404
28.8857,0.038028
28.8867,0.0783167
28.8877,0.0527343
28.8887,-0.0354596
28.8896,-0.0545836
28.8906,-0.0471694
28.8916,-0.0456445
28.8926,0.0414123
28.8936,0.083636
28.8945,-0.00650483
28.8955,-0.0514399
28.8965,-0.0255195
28.8975,-0.0262725
28.8984,-0.0271345
28.8994,-0.00684266
28.9004,-0.0166922
28.9014,-0.0528634
28.9023,-0.0849622
28.9033,-0.139396
28.9043,-0.158438
28.9053,-0.0651667
28.9063,-0.00196385
28.9072,-0.0524795
28.9082,-0.0550071
28.9092,0.0200865
28.9102,0.0690935
28.9111,0.0985553
28.9121,0.108134
28.9131,0.0776176
28.9141,0.0754819
28.915,0.112979
28.916,0.0978117
28.917,0.0208185
28.918,-0.0453771
28.9189,-0.0452951
28.9199,-0.0364264
28.9209,-0.0663682
28.9219,-0.0268384
28.9229,-0.00453715
28.9238,-0.0804625
28.9248,-0.062861
28.9258,0.0080263
28.9268,0.012785
28.9277,0.00257823
28.9287,-0.0107346
28.9297,0.00554176
28.9307,0.0107785
28.9316,-0.0466495
28.9326,-0.0370131
28.9336,0.0517975
28.9346,0.0775071
28.9355,0.0521242
28.9365,0.0464416
28.9375,0.0339325
28.9385,0.00171741
28.9395,-0.0545535
28.9404,-0.124812
28.9414,-0.134499
28.9424,-0.10776
28.9434,-0.0573523
28.9443,0.0828369
28.9453,0.178658
28.9463,0.128268
28.9473,0.0917989
28.9482,0.156765
28.9492,0.217593
28.9502,0.189056
28.9512,0.0956801
28.9521,-0.00990139
28.9531,-0.0904786
28.9541,-0.144838
28.9551,-0.205902
28.9561,-0.236707
28.957,-0.174608
28.958,-0.087033
28.959,-0.0538947
28.96,-0.0433389
28.9609,-0.0353927
28.9619,-0.0464849
28.9629,-0.0448044
28.9639,-0.0395308
28.9648,-0.0875886
28.9658,-0.0899048
28.9668,0.00841859
28.9678,0.110478
28.9688,0.141759
28.9697,0.0816743
28.9707,0.217238
28.9717,0.457346
28.9727,0.262813
28.9736,-0.0523156
28.9746,-0.0869789
28.9756,-0.0348181
28.9766,0.0227371
28.9775,-0.0191364
28.9785,-0.163512
28.9795,-0.230626
28.9805,-0.20634
28.9814,-0.136739
28.9824,-0.0749188
28.9834,-0.0437842
28.9844,0.0535244
28.9854,0.228586
28.9863,0.32771
28.9873,0.308274
28.9883,0.250454
28.9893,0.171576
28.9902,0.0966588
28.9912,0.0152145
28.9922,-0.0770211
28.9932,-0.18025
28.9941,-0.332117
28.9951,-0.227225
28.9961,0.156714
28.9971,0.303533
28.998,0.271407
28.999,0.25536
29,0.122134
29.001,-0.0106133
29.002,-0.0515244
29.0029,-0.0739857
29.0039,-0.126194
29.0049,-0.233988
29.0059,-0.305569
29.0068,-0.264412
29.0078,-0.173406
29.0088,-0.101239
29.0098,-0.0590767
29.0107,-0.0278748
29.0117,0.0879477
29.0127,0.332316
29.0137,0.446172
29.0146,0.244916
29.0156,0.026948
29.0166,0.0346126
29.0176,0.140689
29.0186,0.225902
29.0195,0.268208
29.0205,0.267033
29.0215,0.201129
29.0225,-0.00131894
29.0234,-0.289425
29.0244,-0.471802
29.0254,-0.473616
29.0264,-0.421899
29.0273,-0.412252
29.0283,-0.361619
29.0293,-0.209165
29.0303,-0.0389867
29.0313,0.0560298
29.0322,0.0445116
29.0332,-0.0212974
29.0342,-0.0138209
29.0352,0.122254
29.0361,0.287481
29.0371,0.334906
29.0381,0.258611
29.0391,0.234886
29.04,0.292239
29.041,0.186088
29.042,-0.0922045
29.043,-0.241724
29.0439,-0.245715
29.0449,-0.375955
29.0459,-0.505106
29.0469,-0.213473
29.0479,0.252533
29.0488,0.340359
29.0498,0.153543
29.0508,0.00497492
29.0518,-0.0520345
29.0527,-0.0376823
29.0537,-0.0324169
29.0547,-0.108773
29.0557,-0.189371
29.0566,-0.206424
29.0576,-0.220561
29.0586,-0.233932
29.0596,-0.210515
29.0605,-0.187785
29.0615,-0.161289
29.0625,-0.107503
29.0635,-0.0868652
29.0645,-0.112344
29.0654,-0.0384529
29.0664,0.126576
29.0674,0.192725
29.0684,0.23568
29.0693,0.336937
29.0703,0.325863
29.0713,0.116893
29.0723,-0.102064
29.0732,-0.0763832
29.0742,-0.0748855
29.0752,-0.288252
29.0762,-0.218237
29.0771,0.168225
29.0781,0.421208
29.0791,0.49746
29.0801,0.520661
29.0811,0.517323
29.082,0.411205
29.083,0.11535
29.084,-0.194411
29.085,-0.309711
29.0859,-0.354094
29.0869,-0.460564
29.0879,-0.518655
29.0889,-0.440078
29.0898,-0.297254
29.0908,-0.247467
29.0918,-0.321257
29.0928,-0.272099
29.0938,0.0268749
29.0947,0.281529
29.0957,0.249009
29.0967,0.0754644
29.0977,-0.0100631
29.0986,0.0208234
29.0996,0.104092
29.1006,0.219017
29.1016,0.292271
29.1025,0.239828
29.1035,0.116057
29.1045,0.00687402
29.1055,-0.127785
29.1064,-0.348008
29.1074,-0.52614
29.1084,-0.482263
29.1094,-0.266547
29.1104,-0.0815073
29.1113,-0.0785326
29.1123,-0.22686
29.1133,-0.313849
29.1143,-0.20589
29.1152,-0.0269943
29.1162,0.0686299
29.1172,0.106286
29.1182,0.0764617
29.1191,0.161924
29.1201,0.386597
29.1211,0.375748
29.1221,0.672626
29.123,1.15807
29.124,0.777413
29.125,0.371107
29.126,0.460087
29.127,0.309675
29.1279,0.0612827
29.1289,-0.18971
29.1299,-0.445872
29.1309,-0.519669
29.1318,-0.575911
29.1328,-0.585739
29.1338,-0.408102
29.1348,-0.198293
29.1357,-0.0633837
29.1367,0.0847578
29.1377,0.207654
29.1387,0.161976
29.1396,-0.0078712
29.1406,-0.190335
29.1416,-0.353814
29.1426,-0.461613
29.1436,-0.505111
29.1445,-0.478622
29.1455,-0.316723
29.1465,-0.0536857
29.1475,0.172276
29.1484,0.359129
29.1494,0.447598
29.1504,0.170681
29.1514,-0.308274
29.1523,-0.470815
29.1533,-0.311073
29.1543,-0.119482
29.1553,0.0633065
29.1563,0.217616
29.1572,0.214378
29.1582,0.054676
29.1592,-0.104904
29.1602,-0.145816
29.1611,-0.0769972
29.1621,0.0333417
29.1631,0.120061
29.1641,0.109298
29.165,0.0306735
29.166,0.000453048
29.167,-0.0380187
29.168,-0.169729
29.1689,-0.321042
29.1699,-0.330687
29.1709,-0.0934221
29.1719,0.101486
29.1729,0.11739
29.1738,0.209647
29.1748,0.173771
29.1758,-0.0641809
29.1768,-0.129468
29.1777,-0.0959501
29.1787,-0.0996032
29.1797,-0.00385602
29.1807,0.136268
29.1816,0.200467
29.1826,0.199935
29.1836,0.153822
29.1846,0.0728134
29.1855,-0.0943959
29.1865,-0.352614
29.1875,-0.4541
29.1885,-0.24537
29.1895,0.0830033
29.1904,0.323994
29.1914,0.399595
29.1924,0.291102
29.1934,0.110825
29.1943,-0.00340449
29.1953,-0.0989604
29.1963,-0.251514
29.1973,-0.395659
29.1982,-0.418942
29.1992,-0.334197
29.2002,-0.246434
29.2012,-0.0774058
29.2021,0.165904
29.2031,0.242416
29.2041,0.190067
29.2051,0.184725
29.2061,0.190998
29.207,0.118504
29.208,-0.0340688
29.209,-0.20513
29.21,-0.423687
29.2109,-0.654964
29.2119,-0.656889
29.2129,-0.352708
29.2139,0.0316821
29.2148,0.237813
29.2158,0.195746
29.2168,0.0994732
29.2178,0.129688
29.2188,0.2006
29.2197,0.197012
29.2207,0.152611
29.2217,0.122686
29.2227,0.108948
29.2236,0.101319
29.2246,0.0923419
29.2256,0.0490023
29.2266,-0.0521162
29.2275,-0.18575
29.2285,-0.276559
29.2295,-0.272495
29.2305,-0.242562
29.2314,-0.2326
29.2324,-0.163265
29.2334,-0.00318548
29.2344,0.203351
29.2354,0.382525
29.2363,0.409783
29.2373,0.286346
29.2383,0.1303
29.2393,-0.0763227
29.2402,-0.316485
29.2412,-0.424819
29.2422,-0.412153
29.2432,-0.383329
29.2441,-0.268645
29.2451,-0.0311551
29.2461,0.1666
29.2471,0.196586
29.248,0.107733
29.249,0.0160145
29.25,0.00903135
29.251,-0.0391121
29.252,-0.0848662
29.2529,0.270123
29.2539,0.60185
29.2549,0.167318
29.2559,-0.528367
29.2568,-0.812162
29.2578,-0.89273
29.2588,-1.00087
29.2598,-0.998835
29.2607,-0.791708
29.2617,-0.459494
29.2627,-0.130512
29.2637,0.128687
29.2646,0.386067
29.2656,0.702185
29.2666,0.944635
29.2676,0.918788
29.2686,0.722785
29.2695,0.62684
29.2705,0.569646
29.2715,0.354186
29.2725,0.0297191
29.2734,-0.324102
29.2744,-0.652536
29.2754,-0.819522
29.2764,-0.849817
29.2773,-0.86635
29.2783,-0.789239
29.2793,-0.556255
29.2803,-0.251751
29.2813,0.0929416
29.2822,0.405712
29.2832,0.530434
29.2842,0.533094
29.2852,0.565901
29.2861,0.444562
29.2871,0.159229
29.2881,0.0499021
29.2891,0.0620446
29.29,0.039007
29.291,0.0256737
29.292,-0.0380883
29.293,-0.0925262
29.2939,-0.0481797
29.2949,-0.00566243
29.2959,-0.0522957
29.2969,-0.154124
29.2979,-0.22936
29.2988,-0.295555
29.2998,-0.32126
29.3008,-0.101454
29.3018,0.25324
29.3027,0.280036
29.3037,0.0355556
29.3047,-0.00706765
29.3057,0.113541
29.3066,0.0930815
29.3076,-0.049446
29.3086,-0.228538
29.3096,-0.499792
29.3105,-0.772098
29.3115,-0.801876
29.3125,-0.616807
29.3135,-0.431013
29.3145,-0.278775
29.3154,-0.101891
29.3164,0.196601
29.3174,0.687805
29.3184,1.12323
29.3193,1.11685
29.3203,0.880511
29.3213,0.838453
29.3223,0.714939
29.3232,0.473727
29.3242,0.239697
29.3252,-0.327418
29.3262,-0.737671
29.3271,-0.538558
29.3281,-0.206036
29.3291,0.114515
29.3301,0.436112
29.3311,0.54671
29.332,0.286478
29.333,-0.219371
29.334,-0.566024
29.335,-0.660188
29.3359,-0.69704
29.3369,-0.660019
29.3379,-0.501795
29.3389,-0.377219
29.3398,-0.306952
29.3408,-0.156917
29.3418,0.0712249
29.3428,0.351673
29.3438,0.606507
29.3447,0.633561
29.3457,0.477392
29.3467,0.368451
29.3477,0.265427
29.3486,0.0601073
29.3496,-0.130015
29.3506,-0.194831
29.3516,-0.219519
29.3525,-0.26834
29.3535,-0.310916
29.3545,-0.48943
29.3555,-0.527426
29.3564,0.00308409
29.3574,0.510383
29.3584,0.615943
29.3594,0.632848
29.3604,0.495377
29.3613,0.261482
29.3623,0.121256
29.3633,0.0618101
29.3643,0.13642
29.3652,0.205872
29.3662,0.0956472
29.3672,-0.0376003
29.3682,-0.0620436
29.3691,-0.106086
29.3701,-0.230529
29.3711,-0.338899
29.3721,-0.422535
29.373,-0.412017
29.374,-0.187359
29.375,0.0354185
29.376,0.0203681
29.377,-0.0833806
29.3779,-0.108522
29.3789,-0.0717052
29.3799,-0.00702997
29.3809,0.0115987
29.3818,-0.088527
29.3828,-0.194474
29.3838,-0.149209
29.3848,-0.0684199
29.3857,-0.153735
29.3867,-0.263449
29.3877,-0.119442
29.3887,0.19065
29.3896,0.365129
29.3906,0.362993
29.3916,0.349697
29.3926,0.330217
29.3936,0.202861
29.3945,0.0787928
29.3955,0.105513
29.3965,0.152049
29.3975,0.12348
29.3984,0.119022
29.3994,0.116917
29.4004,0.0778035
29.4014,0.0279756
29.4023,-0.122128
29.4033,-0.347801
29.4043,-0.403296
29.4053,-0.355161
29.4063,-0.435727
29.4072,-0.29251
29.4082,0.107693
29.4092,0.157893
29.4102,0.0856625
29.4111,0.305344
29.4121,0.427241
29.4131,0.264377
29.4141,0.112073
29.415,0.161887
29.416,0.339967
29.417,0.467952
29.418,0.479799
29.4189,0.437395
29.4199,0.318673
29.4209,-0.0276565
29.4219,-0.536512
29.4229,-0.830249
29.4238,-0.752114
29.4248,-0.593665
29.4258,-0.481872
29.4268,-0.124436
29.4277,0.467758
29.4287,0.684123
29.4297,0.212542
29.4307,-0.411499
29.4316,-0.62064
29.4326,-0.499652
29.4336,-0.343393
29.4346,-0.208148
29.4355,-0.0418385
29.4365,0.221172
29.4375,0.598464
29.4385,0.885693
29.4395,0.844268
29.4404,0.504022
29.4414,0.0868085
29.4424,-0.217458
29.4434,-0.387248
29.4443,-0.48665
29.4453,-0.541994
29.4463,-0.514238
29.4473,-0.317119
29.4482,-0.0513883
29.4492,0.0657111
29.4502,0.0711788
29.4512,0.0845512
29.4521,0.101128
29.4531,0.17862
29.4541,0.305288
29.4551,0.287558
29.4561,0.277777
29.457,0.363411
29.458,0.107513
29.459,-0.0346719
29.46,0.589105
29.4609,1.13753
29.4619,0.99671
29.4629,0.615648
29.4639,0.29764
29.4648,0.00807167
29.4658,-0.313823
29.4668,-0.547524
29.4678,-0.62337
29.4688,-0.656154
29.4697,-0.603748
29.4707,-0.43803
29.4717,-0.342292
29.4727,-0.376508
29.4736,-0.396272
29.4746,-0.325206
29.4756,-0.199298
29.4766,-0.0240553
29.4775,0.13284
29.4785,0.18417
29.4795,0.295174
29.4805,0.527579
29.4814,0.580442
29.4824,0.409769
29.4834,0.307142
29.4844,0.300391
29.4854,0.207343
29.4863,-0.0191352
29.4873,-0.242584
29.4883,-0.171316
29.4893,0.176745
29.4902,0.289589
29.4912,0.076574
29.4922,-0.0246063
29.4932,0.0226124
29.4941,0.00882876
29.4951,-0.0563645
29.4961,-0.168798
29.4971,-0.283494
29.498,-0.323384
29.499,-0.407232
29.5,-0.534126
29.501,-0.482422
29.502,-0.237061
29.5029,0.0588462
29.5039,0.362893
29.5049,0.583111
29.5059,0.606439
29.5068,0.473638
29.5078,0.128845
29.5088,-0.251479
29.5098,-0.224308
29.5107,-0.192672
29.5117,-0.557637
29.5127,-0.77529
29.5137,-0.739095
29.5146,-0.745279
29.5156,-0.661566
29.5166,-0.327177
29.5176,0.134945
29.5186,0.536536
29.5195,0.74824
29.5205,0.912223
29.5215,1.1428
29.5225,0.519796
29.5234,-0.151786
29.5244,0.699256
29.5254,0.709699
29.5264,-0.494416
29.5273,-0.408308
29.5283,0.000930859
29.5293,-0.108915
29.5303,-0.0565615
29.5313,-0.00234475
29.5322,0.0536579
29.5332,0.0371605
29.5342,-0.0844128
29.5352,-0.0613928
29.5361,-0.0500204
29.5371,-0.27642
29.5381,-0.558577
29.5391,-0.592925
29.54,-0.372123
29.541,-0.10844
29.542,0.0651263
29.543,0.196718
29.5439,0.46392
29.5449,0.770206
29.5459,0.744513
29.5469,0.456783
29.5479,0.238845
29.5488,0.214253
29.5498,0.401263
29.5508,0.473574
29.5518,0.168262
29.5527,-0.0487378
29.5537,0.0996202
29.5547,0.0945871
29.5557,-0.302742
29.5566,-0.666865
29.5576,-0.764176
29.5586,-0.710128
29.5596,-0.591474
29.5605,-0.472554
29.5615,-0.288843
29.5625,0.0111249
29.5635,0.173734
29.5645,0.119234
29.5654,0.0848159
29.5664,0.0641513
29.5674,-0.075301
29.5684,-0.175272
29.5693,-0.153106
29.5703,-0.135781
29.5713,-0.00559673
29.5723,0.289203
29.5732,0.494632
29.5742,0.564692
29.5752,0.557262
29.5762,0.379718
29.5771,0.107277
29.5781,-0.114481
29.5791,-0.315454
29.5801,-0.468174
29.5811,-0.480268
29.582,-0.402631
29.583,-0.359659
29.584,-0.418667
29.585,-0.586796
29.5859,-0.722448
29.5869,-0.494795
29.5879,0.164518
29.5889,0.804814
29.5898,1.04988
29.5908,0.985118
29.5918,0.788028
29.5928,0.523109
29.5938,0.25246
29.5947,-0.00519972
29.5957,-0.2066
29.5967,-0.309642
29.5977,-0.441777
29.5986,-0.615308
29.5996,-0.612786
29.6006,-0.336064
29.6016,-0.0549233
29.6025,-0.20253
29.6035,-0.622366
29.6045,-0.619725
29.6055,0.0236983
29.6064,0.830125
29.6074,1.30225
29.6084,1.35971
29.6094,1.04783
29.6104,0.438397
29.6113,-0.173502
29.6123,-0.536933
29.6133,-0.553248
29.6143,-0.358523
29.6152,-0.244762
29.6162,-0.237072
29.6172,-0.294504
29.6182,-0.312731
29.6191,-0.0466321
29.6201,0.322294
29.6211,0.442002
29.6221,0.453441
29.623,0.59191
29.624,0.658149
29.625,0.345302
29.626,-0.161299
29.627,-0.30144
29.6279,0.00827049
29.6289,0.336085
29.6299,0.500238
29.6309,0.433324
29.6318,0.0168636
29.6328,-0.550964
29.6338,-0.958562
29.6348,-0.990161
29.6357,-0.612515
29.6367,-0.0849027
29.6377,0.316587
29.6387,0.511509
29.6396,0.760812
29.6406,1.21617
29.6416,1.26203
29.6426,0.528707
29.6436,-0.322641
29.6445,-0.717657
29.6455,-0.744701
29.6465,-0.68513
29.6475,-0.633025
29.6484,-0.416741
29.6494,-0.0521536
29.6504,0.174442
29.6514,0.206932
29.6523,0.154109
29.6533,0.024727
29.6543,-0.16191
29.6553,-0.311567
29.6563,-0.298237
29.6572,-0.0886016
29.6582,0.104336
29.6592,0.165032
29.6602,0.329747
29.6611,0.599043
29.6621,0.652143
29.6631,0.380027
29.6641,-0.0105753
29.665,-0.173095
29.666,-0.15187
29.667,-0.178512
29.668,-0.0837111
29.6689,0.0863809
29.6699,0.0781014
29.6709,0.0351566
29.6719,0.0671379
29.6729,0.00134823
29.6738,-0.15165
29.6748,-0.113617
29.6758,0.0678383
29.6768,-0.0176088
29.6777,-0.392325
29.6787,-0.577621
29.6797,-0.275137
29.6807,0.291251
29.6816,0.763296
29.6826,1.13679
29.6836,1.35772
29.6846,1.20208
29.6855,0.92777
29.6865,0.125699
29.6875,-0.645727
29.6885,0.366923
29.6895,0.739718
29.6904,-0.864391
29.6914,-1.19827
29.6924,-0.578698
29.6934,-0.642157
29.6943,-0.613157
29.6953,-0.502518
29.6963,-0.495112
29.6973,-0.301785
29.6982,0.0593022
29.6992,0.466066
29.7002,0.910287
29.7012,1.23935
29.7021,1.02411
29.7031,0.451208
29.7041,0.12996
29.7051,-0.0266693
29.7061,-0.251828
29.707,-0.392013
29.708,-0.456579
29.709,-0.484605
29.71,-0.376332
29.7109,-0.216944
29.7119,-0.10124
29.7129,0.0712438
29.7139,0.327611
29.7148,0.536986
29.7158,0.499045
29.7168,0.0201617
29.7178,-0.638694
29.7188,-0.880476
29.7197,-0.635667
29.7207,-0.293337
29.7217,-0.018933
29.7227,0.276009
29.7236,0.575456
29.7246,0.653446
29.7256,0.396125
29.7266,0.0709821
29.7275,0.0507087
29.7285,0.284356
29.7295,0.31777
29.7305,-0.0215094
29.7314,-0.385737
29.7324,-0.462722
29.7334,-0.324182
29.7344,-0.167313
29.7354,-0.00254597
29.7363,0.228372
29.7373,0.444824
29.7383,0.5214
29.7393,0.42649
29.7402,0.251683
29.7412,0.110706
29.7422,-0.0198056
29.7432,-0.273988
29.7441,-0.621832
29.7451,-0.804931
29.7461,-0.690606
29.7471,-0.383085
29.748,-0.114052
29.749,-0.0599892
29.75,-0.0697662
29.751,0.0120877
29.752,0.119381
29.7529,0.201405
29.7539,0.120017
29.7549,-0.10323
29.7559,-0.149071
29.7568,-0.0425192
29.7578,-0.05961
29.7588,-0.136856
29.7598,-0.053357
29.7607,0.222358
29.7617,0.640661
29.7627,1.00911
29.7637,0.979933
29.7646,0.595066
29.7656,0.220753
29.7666,0.0791675
29.7676,-0.0334009
29.7686,-0.370167
29.7695,-0.553543
29.7705,-0.630885
29.7715,-0.775114
29.7725,-0.522589
29.7734,-0.198822
29.7744,0.0353197
29.7754,0.412943
29.7764,0.416729
29.7773,0.223026
29.7783,0.336418
29.7793,0.455078
29.7803,0.400977
29.7813,0.354333
29.7822,0.348182
29.7832,0.218639
29.7842,-0.0845283
29.7852,-0.389103
29.7861,-0.548937
29.7871,-0.57199
29.7881,-0.457673
29.7891,-0.144662
29.79,0.19122
29.791,0.276618
29.792,0.220225
29.793,0.223188
29.7939,0.200213
29.7949,0.118593
29.7959,0.0567406
29.7969,-0.072136
29.7979,-0.187718
29.7988,-0.0615477
29.7998,0.0758266
29.8008,-0.051944
29.8018,-0.258024
29.8027,-0.308065
29.8037,-0.153235
29.8047,0.0428092
29.8057,0.136059
29.8066,0.336415
29.8076,0.666719
29.8086,0.699836
29.8096,0.402139
29.8105,0.228354
29.8115,0.219233
29.8125,0.00916669
29.8135,-0.382631
29.8145,-0.551341
29.8154,-0.439938
29.8164,-0.382665
29.8174,-0.382544
29.8184,-0.270179
29.8193,-0.18901
29.8203,-0.0814611
29.8213,0.310941
29.8223,0.789777
29.8232,0.900696
29.8242,0.528349
29.8252,-0.0426186
29.8262,-0.441169
29.8271,-0.438965
29.8281,-0.208669
29.8291,-0.0582492
29.8301,0.153667
29.8311,0.411679
29.832,0.261794
29.833,-0.24215
29.834,-0.613915
29.835,-0.664351
29.8359,-0.473354
29.8369,-0.232782
29.8379,-0.00643308
29.8389,0.413341
29.8398,0.889297
29.8408,0.954713
29.8418,0.680923
29.8428,0.385888
29.8438,0.0509857
29.8447,-0.335532
29.8457,-0.699702
29.8467,-0.92203
29.8477,-0.804608
29.8486,-0.490734
29.8496,-0.325311
29.8506,-0.310695
29.8516,-0.231074
29.8525,0.132082
29.8535,0.719693
29.8545,1.0453
29.8555,0.901868
29.8564,0.594521
29.8574,0.338867
29.8584,0.164959
29.8594,0.0261731
29.8604,-0.231562
29.8613,-0.557642
29.8623,-0.665865
29.8633,-0.550243
29.8643,-0.420033
29.8652,-0.272091
29.8662,-0.0243421
29.8672,0.237196
29.8682,0.282839
29.8691,0.0749513
29.8701,-0.0971379
29.8711,-0.122821
29.8721,-0.158226
29.873,-0.206782
29.874,-0.119064
29.875,0.214583
29.876,0.689746
29.877,0.936538
29.8779,0.688097
29.8789,0.0777529
29.8799,-0.498597
29.8809,-0.698724
29.8818,-0.546674
29.8828,-0.304063
29.8838,-0.0786617
29.8848,0.105425
29.8857,0.204886
29.8867,0.207972
29.8877,0.119514
29.8887,0.0704659
29.8896,0.11054
29.8906,0.119911
29.8916,0.174684
29.8926,0.310009
29.8936,0.323638
29.8945,0.177308
29.8955,-0.0651546
29.8965,-0.363347
29.8975,-0.532745
29.8984,-0.510272
29.8994,-0.483949
29.9004,-0.479146
29.9014,-0.338521
29.9023,-0.114345
29.9033,-0.052253
29.9043,-0.179061
29.9053,-0.195879
29.9063,0.058839
29.9072,0.436724
29.9082,0.755356
29.9092,0.769155
29.9102,0.369356
29.9111,0.00166257
29.9121,0.160781
29.9131,0.538112
29.9141,0.504994
29.915,0.157337
29.916,-0.144275
29.917,-0.450465
29.918,-0.721747
29.9189,-0.698302
29.9199,-0.438364
29.9209,-0.271793
29.9219,-0.158021
29.9229,0.11524
29.9238,0.276779
29.9248,0.24067
29.9258,0.345988
29.9268,0.393353
29.9277,0.0391723
29.9287,-0.386267
29.9297,-0.458187
29.9307,-0.251247
29.9316,-0.0769877
29.9326,-0.0731334
29.9336,-0.162177
29.9346,-0.224223
29.9355,-0.27194
29.9365,-0.343137
29.9375,-0.241862
29.9385,-0.0225769
29.9395,-0.121075
29.9404,-0.376836
29.9414,-0.338239
29.9424,-0.12026
29.9434,0.162758
29.9443,0.508541
29.9453,0.608684
29.9463,0.348641
29.9473,0.153009
29.9482,0.271586
29.9492,0.486468
29.9502,0.791828
29.9512,1.11008
29.9521,1.00158
29.9531,0.523908
29.9541,0.0507088
29.9551,-0.334582
29.9561,-0.589872
29.957,-0.753869
29.958,-0.95832
29.959,-1.06848
29.96,-0.903512
29.9609,-0.592701
29.9619,-0.323556
29.9629,-0.16061
29.9639,-0.0834633
29.9648,0.00132857
29.9658,0.0615345
29.9668,0.0513789
29.9678,0.1788
29.9688,0.488202
29.9697,0.69688
29.9707,0.655127
29.9717,0.47191
29.9727,0.360286
29.9736,0.223444
29.9746,-0.0567103
29.9756,-0.0866188
29.9766,0.107214
29.9775,0.0802092
29.9785,-0.0549531
29.9795,-0.0940252
29.9805,-0.169915
29.9814,-0.362035
29.9824,-0.570482
29.9834,-0.694387
29.9844,-0.411769
29.9854,0.480311
29.9863,1.24881
29.9873,1.24708
29.9883,0.773342
29.9893,0.227018
29.9902,-0.200726
29.9912,-0.498571
29.9922,-0.728157
29.9932,-0.720082
29.9941,-0.347967
29.9951,0.218308
29.9961,0.64054
29.9971,0.749282
29.998,0.66385
29.999,0.472768
30,0.304645
30.001,0.283543
30.002,0.169233
30.0029,-0.195308
30.0039,-0.57167
30.0049,-0.750024
30.0059,-0.727031
30.0068,-0.595169
30.0078,-0.389717
30.0088,-0.158684
30.0098,-0.0513434
30.0107,-0.070558
30.0117,-0.1039
30.0127,-0.20792
30.0137,-0.281392
30.0146,0.152649
30.0156,0.883565
30.0166,0.965028
30.0176,0.427294
30.0186,0.0155832
30.0195,-0.188755
30.0205,-0.284852
30.0215,-0.275447
30.0225,-0.304512
30.0234,-0.336019
30.0244,-0.48986
30.0254,-0.525587
30.0264,0.269278
30.0273,1.38566
30.0283,1.85706
30.0293,1.54817
30.0303,0.585914
30.0313,-0.445891
30.0322,-0.973296
30.0332,-1.0886
30.0342,-0.742394
30.0352,-0.253805
30.0361,-0.36201
30.0371,-0.594297
30.0381,-0.318672
30.0391,0.151748
30.04,0.53646
30.041,0.565501
30.042,0.2419
30.043,0.12506
30.0439,0.269552
30.0449,0.187997
30.0459,-0.0487407
30.0469,-0.090821
30.0479,-0.0393558
30.0488,0.00788498
30.0498,-0.0381955
30.0508,-0.276737
30.0518,-0.432894
30.0527,-0.421126
30.0537,-0.314822
30.0547,-0.0269472
30.0557,0.17648
30.0566,0.0882861
30.0576,-0.0373617
30.0586,-0.0874405
30.0596,-0.100542
30.0605,0.00935537
30.0615,0.197418
30.0625,0.256706
30.0635,0.155019
30.0645,0.00217594
30.0654,-0.113054
30.0664,-0.0391172
30.0674,0.180075
30.0684,0.186716
30.0693,-0.0537671
30.0703,-0.180276
30.0713,-0.104168
30.0723,-0.0425341
30.0732,-0.0696024
30.0742,-0.124322
30.0752,-0.1367
30.0762,0.0158615
30.0771,0.107881
30.0781,-0.137046
30.0791,-0.347341
30.0801,-0.329203
30.0811,-0.3002
30.082,-0.243013
30.083,-0.159619
30.084,0.0764001
30.085,0.53316
30.0859,0.732423
30.0869,0.551364
30.0879,0.383765
30.0889,0.349125
30.0898,0.292192
30.0908,0.0634802
30.0918,-0.180731
30.0928,-0.171395
30.0938,-0.0444808
30.0947,-0.155526
30.0957,-0.553774
30.0967,-0.866377
30.0977,-0.772331
30.0986,-0.407589
30.0996,-0.153028
30.1006,-0.039337
30.1016,0.218642
30.1025,0.420479
30.1035,0.253179
30.1045,0.067078
30.1055,0.0814937
30.1064,0.0187926
30.1074,-0.140484
30.1084,-0.189058
30.1094,-0.13649
30.1104,-0.0927001
30.1113,-0.0658792
30.1123,-0.0252866
30.1133,0.00505947
30.1143,0.0387284
